book_id,t_book_id,book_title,category,is_japanese_cast_original,play_cnt,like_cnt,tags,description
67ea30c546ee7e7ada061311,140000000000000198,サレ夫の逆襲,日本語吹き替え版,,0,0,男向けのドラマ|カムバックストーリー|モダン|多重アイデンティティ|離婚後の愛|人違い|ロイヤル/貴族|元帥/将軍,世界一の富豪であるニックは、妻ベラと慎ましい生活を送っていた。しかし、彼が自身の正体を明かし、莫大な富と権力をベラと分かち合おうとした矢先、衝撃の裏切りが明らかに。ニックはベラが自分を愛していたのは本心ではなく、別の目的があったと知る。傷心のニックは、もうひとりの女性エレナと出会った。富と権力に執着しないエレナを選んだニックに対し、ベラは深い後悔に苛まれる。
68d6173ecea0f35b1009516b,140000000000000337,出生時にすり替えられた令嬢？,日本語吹き替え版,,0,0,復讐,親友二人が同じ日に出産する。貧しいエディスは自分の娘に贅沢な人生を送らせようと、密かに社長である友人の赤ん坊と自分の赤ん坊をすり替える。しかし、彼女が予想していなかったのは、社長が全てを見抜いており、密かに赤ん坊を元に戻していたことだった。18年後、エディスの計画が成功間近に迫ったまさにその時、彼女は衝撃の真実を知る。長年虐待してきた方が、彼女の実の娘だったのだ。
665e400dd9de5760ea05e1be,140000000000000016,さようなら、私のCEO,日本語吹き替え版,,0,0,タブー|お涙ちょうだい|オフィスラブ|億万長者|無邪気な乙女|コンテンポラリー|トキシック|女性向けのドラマ|Maryana Dvorska|Kasey Esser,ジェームス・ナイトがあなたの上司です。セクシーでリッチ、そして完全に立ち入り禁止。彼とデートするとあなたのキャリアが台無しになるかもしれませんが、彼を愛すると確実にあなたの心は傷つきます。なぜなら、自分が何かを望んでいるのに、それを決して手に入れることができないと知ることより悪いことがあるでしょうか?
67847aee5c7f2734a10bb3a6,140000000000000157,嘘の恋人 〜週末限定ラブゲーム〜,日本語吹き替え版,,0,0,女性向けのドラマ|二度目のチャンス|モダン|偽りの恋人|再会|ワンナイトラブ|ストロングウィル,エマとリアムは一夜を共に過ごしたが、翌朝リアムが何の説明もなく姿を消し、二人の関係は突然終わりを迎えた。それから半年後、エマの妹の結婚式で二人は再会した時、リアムは新郎の付添人だった。解決されない感情が再び押し寄せる中、エマは元カレを遠ざけるために、週末だけリアムと偽りの恋人関係を演じることを決める。
669a07a8f6e32dc509077727,140000000000000036,また愛し合える日が来る,日本語吹き替え版,,0,0,復讐|二度目のチャンス|お涙ちょうだい|億万長者|インディペンデント・ウーマン|コンテンポラリー|スイート|女性向けのドラマ|Alena Savostikova|Seth Edeen,あなたはノアプレストンが大好きだったが、彼が貧しく、何も持っていなかったときに、彼と別れた。5年後、彼は億万長者となり、あなたの会社を買収し、あなたの人生を生き地獄に陥れようとしている。別れた本当の理由を彼に話すのか、それとも恋のやり直しはもう遅い？
6697b5895ec386c1bf0932c5,140000200000000001,元彼のお父さんとの子供を妊娠,日本向けローカライズ,,0,0,妊娠|医療ドラマ|年齢差|タブー|禁じられた|女性向けのドラマ|スイート|コンテンポラリー,ルシアの利己的なボーイフレンドが彼女を信じていないという理由で物事を終わらせた後、彼女は彼が間違っていることを証明すると誓う。最高の外科研修医になると決意した彼女は仕事に身を投じる。そして研修医の監督であるソーヤー・キャンベル医師の下で、無慈悲な有名外科医、驚くべき赤ちゃんのパパ、そして何よりも最悪なのは元彼の父親だ。
67e0c6621e8d3e9fec0220ef,140000000000000185,二度目の初恋,日本語吹き替え版,,0,0,女性向けのドラマ|甘いロマンス|モダン|偽りの恋人|契約の恋人|学園ハンサム|医者,大学時代に運命的な恋に落ちるも、誤解によって別れてしまったベラとアダム。数年後、医者として成功したベラの前に、NHLのスター選手となったアダムが彼女の助けを求めて姿を現す。偽装カップルの契約を結ぶ二人だが、共に過ごす日々の中で、眠っていた感情が再び目覚めていく。二度目のチャンスが、彼らに永遠の幸せをもたらすのか。
67ea0b242f4d01a1f404c2d7,140000000000000199,相続者の華麗なる帰還,日本語吹き替え版,,0,0,男向けのドラマ|カムバックストーリー|モダン|身分を隠せ|とぼける|ロイヤル/貴族|ストロングウィル,正体を隠す御曹司ヘクター。告白の直前、彼は事故により昏睡状態に陥った。恋人アリスの３年間の愛だけを道標に、彼は微かに意識の岸辺へと漕ぎ出す。だが、そこには巧妙に仕組まれた絶望の罠が…。指先でベルを鳴らすことしかできぬ彼が、全てを覆せるのか？——愛する者を守るため、電話一本に託された、予測不能の逆転劇を見届けよ。
681d6b64ac0e0dc6070023f0,140000000000000225,お兄ちゃんの親友と恋しちゃダメですか？,日本語吹き替え版,,0,0,女性向けのドラマ|ヤングアダルト|モダン|初恋|学園ロマンス|年齢差|幼馴染みの恋人|学生,大学進学を機に、高校時代からの彼氏と同棲を始めたケイトリン。ところが引っ越し初日、彼の浮気現場を目撃！家を飛び出した彼女が転がり込んだのは…実の兄のアパート。しかもそこにいたのは、ケイトリンが昔こっそり想いを寄せていた、兄のイケメン親友・コールだった！同居生活をきっかけに再燃する初恋。だけど2人の恋路には、元カレカノの執着・学内の意地悪女子、そして何より“兄バリア”が立ちはだかる――！
68ae5c47491efec5de075cac,140000000000000315,裏切りと変身～お嬢様をナメるな！~,日本語吹き替え版,,0,0,ヤングアダルト,ベラ国一番の大富豪、ワトソン家の継承者でありながら、計算高い二世セレブ達に囲まれる日々に嫌気がさしていた。そんな中、彼女は同じぽっちゃり系のマークに恋を落ちた。彼がありのままのベラを愛していると信じた彼女は素性を隠して、彼の為に全てを捧げて、ハーバードへの入学さえ手配してあげた。しかし、裏切りは彼女を痛かった。ベラは、クラスメートのいじめっ子ジェシーと浮気をしていた。それだけでなく、マークはワトソ
68be3a3da32ea7a05705bebd,140000000000000323,ファッション女王の帰還,日本語吹き替え版,,0,0,悪女ヒロイン,かつて“レッドカーペットの女王”と呼ばれたイヴ・コルベルは、主婦としての新たな生活に満足していた。しかし、ファッションの祭典「グランド・メープル・ガラ」で起きた突然の裏切りが、彼女を自身のファッション帝国の中心へと引き戻すことになる。
683fc11cd058c8ed04037e48,140000000000000247,嫌いだった、あの夏の人,日本語吹き替え版,,0,0,女性向けのドラマ|ヤングアダルト|モダン|敵から恋人へ|隠された気持ち|初恋|運動選手,彼氏に突然、親友の結婚式へ向かう予定のロードトリップをキャンセルされたサマンサ・スマイルズ。仕方なく、5年間忘れようとしていた“あの男”と一緒にLAからNYCまで長旅をすることに。その男、トリスタン・モンゴメリー――親友の兄で、あの日ひと夏の秘密を共にした相手。サマンサは、忠義と再燃する感情の間で揺れ動く。彼と過ごす4日間で、彼女は自分の心に向き合い、ついに自分のために選択することを決めるのか？
685e0488f50af212e70d471c,140000000000000266,マザー・リベンジ 怒れる戦士の逆襲,日本語吹き替え版,,0,0,悪女ヒロイン,娘がレイプされ、人身売買組織に連れ去られた時、伝説の戦士であり元海軍特殊部隊提督のフィーニックス・ライアンは、静かな田舎町の食堂経営者としての平穏な日々を捨て、娘を救い出すため、そして彼女を奪ったナバロ麻薬組織を壊滅させるために再び立ち上がる——母として、戦士として。
665e319689ff5605bd06cf6b,140000000000000005,昏睡の夫と妻、 500万ドルの約束と命を賭けた愛,日本語吹き替え版,,0,0,結婚後の恋愛|契約の恋人|復讐|億万長者|無邪気な乙女|コンテンポラリー|スイート|女性向けのドラマ|Samantha Drews|Roman Chsherbakov,あなたはおじいちゃんの命を救うため、大物億万長者のエイドリアン・ルイスと代わりの花嫁として結婚することになります。あなたは500万ドルという高額の対価で、跡継ぎを産むという約束でルイス家に身を売りました。問題が 1 つだけあります…エイドリアン ルイスは昏睡状態にあります。
665e381412ba0b4dd40fa20b,140000000000000008,秘密の億万長者の子供と離婚するな,日本語吹き替え版,,0,0,離婚後の愛|三角関係|身分を隠せ|億万長者|相続人/社会人|コンテンポラリー|悪女ヒロイン|女性向けのドラマ|John William DiCaro|Freddy Piazza|Candace Mizga,トリスタン・ベケットと結婚し、彼の歩く血液銀行となって3年間を過ごした後、ジョイス・パウエルはついに彼と離婚した！トリスタンはジョイスをお金のためだけに結婚した虚しい女だと思っていましたが、彼女が秘密の億万長者相続人であることはほとんど知りませんでした。トリスタンはジョイスの心を取り戻すことができるでしょうか？それとも、彼女ははるかに若いかわいらしいパイ、ウィリアム・ポープに恋をするでしょうか？
67ea0b434d172962ba0bc029,140000000000000200,私と継母の戦争,日本語吹き替え版,,0,0,女性向けのドラマ|悪女ヒロイン|モダン|人違い|浮気|復讐|相続人/社会人|聖なる親族,父の結婚式、それは娘にとって悪夢の始まりだった。美しき花嫁クロエは、現れた娘マーガレットを夫の愛人と誤認。燃え盛る嫉妬は狂気に変わり、継母は恐ろしい本性を現す。これは悲劇的な誤解なのか？ それとも富と愛を巡り、巧妙に仕組まれた罠なのか？ 華やかな仮面の下で、予想外の真実が暴かれる──衝撃のウェディング・サスペンス！
68085ab75a1ca0470205e2dc,140000000000000216,逃げた花婿,日本語吹き替え版,,0,0,女性向けのドラマ|スイート|モダン|結婚後の恋愛|契約の恋人|守る夫|ストロングウィル,"父の高額な治療費を支払うため、修理工場の娘アイビーは、姉の代わりにわがまま御曹司バイロンとの政略結婚を受け入れる。
だが、結婚式当日、バイロンは式をすっぽかし、彼女に屈辱を味わわせた――。失意の中で始まった二人の結婚生活。「一年後に離婚する」という条件で結ばれたはずなのに、いつしかバイロンはアイビーに本気の想いを寄せ始める。揺れ動くアイビーの心。守るべきは、契約か、それとも……愛か？"
68197378ff3b4b3d760352f8,140000000000000227,初恋のクォーターバック,日本語吹き替え版,,0,0,女性向けのドラマ|甘いロマンス|モダン|学園ロマンス|再会|運命の恋人|運動選手|学生,"婚約者だったクォーターバックの裏切りにより、チアリーダーのマディの人生は崩れはじめた。そんな中、彼女はもう一人のフットボール選手、キャメロンに心を惹かれていく。どこか懐かしさを感じさせる彼の存在に戸惑いながらも、マディは新たな想いに向き合っていく。
しかし、彼女の前には次々と試練が立ちはだかる。元婚約者、チア部のキャプテン、そしてキャメロンの母親…
それぞれの思惑が、マディとキャメロンの関係を引き"
68d61721090aaf7c6204f75f,140000000000000332,スターの夫をやめた日,日本語吹き替え版,,0,0,家族ドラマ,"ハリウッド女優を助けたことで、駆け出しの脚本家 ダニエル・ジョンソンの人生が一変する。それから10年、ダニエルはアメリカの恋人と呼ばれる大スター サブリナ・ドノヴァンと結婚し、専業主夫になる。しかし妻や子どもからはぞんざいに扱われる日々。
そんな中、サブリナを捨てた元カレが現れ、ダニエルをさらなる地獄に突き落とす。
耐えかねたダニエルは、ついに離婚を決意。
大切なものを失ったことに気づいたサブリナ"
68fb5b527f3574da960ac057,140000000000000348,うちのパパ、ホームレスで大富豪！？,日本語吹き替え版,,0,0,甘いロマンス,デイジーとアレクスは、かつて幸せな恋人同士だった。だが、アレクスは交通事故で重傷を負い、姿を消してしまう。一方、デイジーも出産時のショックで記憶を失っていた。五年後、娘のポピーを連れて戻ってきたデイジーは、ホームレスのような姿となり、事故の後遺症で記憶も知性も失ったアレクスと偶然再会する。デイジーはポピーと共に彼を家に迎え入れ、三人で暮らし始める。やがて、彼らは過去の誤解を解きながら、裏で糸を引い
673f0df3d136ee38300bfab3,140000000000000123,裏切りと正義～夫への復讐～,日本語吹き替え版,,0,0,女性向けのドラマ|家族ドラマ|コンテンポラリー|復讐|お涙ちょうだい|済度|インディペンデント・ウーマン,青年センターの崩壊で娘アリッサを失ったヘイゼルは、夫ジェイスが元恋人キャンディスとその娘を優先して救ったことに怒り、悲しみを慈善活動への原動力に変え、財団を設立した。一方、罪悪感に苦しむジェイスは自己放逐を選び、償いを模索する。最終的にヘイゼルは新たな恋を見つけ、ジェイスに自身の行動の責任と向き合わせることで前進していく。
67d783ef7a49169f06032a4a,140000000000000194,離婚後、私は億万長者の令嬢になりました,日本語吹き替え版,,0,0,女性向けのドラマ|悪女ヒロイン|モダン|身分を隠せ|ビジネス|浮気|億万長者|相続人/社会人,超お金持ちかつ大手会社の社長であるクララは正体を隠して、自分の旦那の研究にこっそり資金をサポートしていた。しかしその旦那のミロはクララを裏切り、研究が完成に差し掛かったタイミングで浮気するのである。今までクララからのサポートを知らない旦那は離婚を迫り、クララを侮辱するのである。がっかりしたクララはそこで億万長者社長に戻ると決心し、旦那のミロに与えた支援をすべて取りやめた。しかし、旦那が真実に気づい
67e0c68111276a4cd60a758f,140000000000000195,億万長者に溺愛されて困ってます,日本語吹き替え版,,0,0,女性向けのドラマ|甘いロマンス|モダン|偽りの恋人|三角関係|浮気|億万長者|学生,大学生アメリアは恐ろしい罠からCEOのレオに救われ、一夜の過ちから妊娠。彼は彼女を「金目当て」と疑う中、元恋人が「息子」を連れて現れる。果たしてレオは、嘘を見破り、真実の愛を掴むことができるのか？
680065d17b46cf427c03fa02,140000000000000205,元カレの父に恋してしまった,日本語吹き替え版,,0,0,女性向けのドラマ|モダン|年齢差|タブー|億万長者|無邪気な乙女|イケオジ/ディルフ,婚約者の裏切りを知った夜、見知らぬ男性と過ごした一夜。それが婚約者の父だと知った時、全ては変わった。彼の導きで、禁断の扉を開いた私。支配と服従の世界で、新しい自分を見つけていく――
682c1f68ecb0d7ca860905d8,140000000000000230,オフィスで始まる恋の駆け引き,日本語吹き替え版,,0,0,女性向けのドラマ|甘いロマンス|モダン|オフィスラブ|再会,社内不倫の濡れ衣で解雇されたオリヴィア。再就職先で彼女を待っていたのは、昨夜一夜を共にした男――新社長テオ・ワイルダーだった。仰天する彼女に、テオは「君を必ず恋に落とす」と挑発的に宣言。オフィスを舞台に始まるのは、甘く危険な誘惑ゲーム。果たしてオリヴィアは理性を貫けるのか、それとも禁断の愛に堕ちるのか――。
68be39a5003483579d0f9450,140000000000000320,逆転オーナー,日本語吹き替え版,,0,0,立身出世,これはジャック・パーカーの物語。妻と息子に深い愛情を注いでいるが、自分は無一文の孤児だから、妻の家族は常に軽蔑され、婚姻を破壊させた。しかし運命は一変、ジャックは世界有数の大手会社の相続人となった。妻の家族に大富豪の実力を証明できなければ、結婚は破綻し、娘は奪われ、やがては自身の命さえも危険に晒されることになる！
69421d3aa16cee9b6f0db489,140000000000002482,静かなるガーディアン,日本向け（シリーズ2）,,0,0,カムバックストーリー,"元特殊部隊兵士コール・スレイド コードネームリーパー。
戦死した親友の最期の願いを果たすため、身を隠して警備員として生きていた。
その願いとは妹のヴィクトリアを守ること。
だがヴィクトリアの結婚式当日、会場には誰もおらず、裏ですべて仕組まれていたことが発覚する。
ヴィクトリアは事態を乗り切るためコールに“偽装結婚”を強要。
コールはヴィクトリアを守るため、少しずつその力を見せていく。"
679733dcc433ee9b23087d65,140000000000000171,恋はフルスロットル,日本語吹き替え版,,0,0,女性向けのドラマ|スイート|コンテンポラリー|スピード婚|身分を隠せ|結婚後の恋愛|無邪気な乙女|億万長者,平凡なリリアンは結婚式で恋人が親友と浮気していたと知り、衝動的に居合わせた整備士ルーカの手を取り結婚を決意。だが彼は実は伝説のレーサー兼億万長者CEO「ハミルトン」だった。偽装から始まった夫婦生活は、甘い波乱を経て本物の愛へと加速する。
68006607e3de3d92f00fa18a,140000000000000211,愛のすれ違い 〜7年後の再会〜,日本語吹き替え版,,0,0,女性向けのドラマ|二度目のチャンス|モダン|再会|三角関係|億万長者,愛する彼の未来を守るため、グロリアはわざと冷たく振る舞い、別れを選んだ。それから七年、政略結婚を強いられた彼女の前に現れた婚約者の叔父は、かつての恋人であり、今や成功を手にした男性だった。再び交差する視線、蘇る想い、そして明かされていく誤解と真実。すれ違い続けた二人に、もう一度愛し合うチャンスは訪れるのか。
6805f017bb1ea9eaed08ae8f,140000000000000208,悪魔に囚われた花嫁,日本語吹き替え版,,0,0,女性向けのドラマ|中毒性がある恋愛|マフィア|敵から恋人へ|復讐|愛憎,"婚約者が命を懸けたロシアンルーレットに敗れた結婚式で、ミアは冷酷な武器商人にさらわれた。
拘束されながらも、男の危険な魅力に心を揺さぶられていく。道徳と欲望の狭間で揺れる彼女は、果たして自分自身を守り抜けるのか。"
683555e93faf19070b02fc9c,140000000000000239,欲望に呑まれた夜の行方,日本語吹き替え版,,0,0,女性向けのドラマ|官能小説|モダン|友達から恋人へ|隠された気持ち|三角関係|相続人/社会人,男のイかせ方を知りたいの。アシュトン・レヴィーンは親友の弟で、絶対に手を出してはいけない相手――だったはずなのに…あの夜、バーのテーブルの下で理性を失った瞬間から、すべてが変わった。彼に“セックスの先生”を頼むルールはシンプル。キスしない。セックスしない。恋に落ちない。でも、レッスンをするたびに、体が素直になっていく。「友達」だけじゃ、もう足りない。彼との“すべて”を望むのは、欲張りすぎ？
67d783d5af1655c2a60892af,140000000000000189,お父さんの友人に恋して,日本語吹き替え版,,0,0,女性向けのドラマ|モダン|年齢差|タブー|幼馴染みの恋人|イケオジ/ディルフ|Julia Lynn Clarke,医学生のカイリーは、父の親友ジャクソンに抱く長年の思いを胸に秘めていた。二人がニューヨークで共に暮らし始めた日から、カイリーの大胆な誘惑が始まる。ジャクソンは理性と友情の狭間で揺れ動き、カイリーの情熱に心を奪われる。しかし、禁断の愛の先に待っているのは、誰も予想しなかった衝撃の展開。友情と裏切り、欲望と痛みが交錯する中、二人の関係は一線を越えて予想外の悲劇へと突き進んでいく。切なくも激しいラブスト
6842619a92432df6a30b4f56,140000000000000258,薔薇は棘を隠す,日本語吹き替え版,,0,0,女性向けのドラマ|悪女ヒロイン|ファンタジー|身分を隠せ|復讐|スピード婚|ロイヤル/貴族,王女―リィアは王室の生活より、自由を望んでいる。しかし、愛を選び、今までの生活を捨てたリィアは、裏切りに遭い捨てられる。でも、彼女は決して折れない。秘密を抱えた新たな運命の相手との出会いは全てを変える。リィアは権力闘争と欺瞞、そして転生の渦に巻き込まれる。もう従うつもりはない。今こそ王座を奪還し、愚弄した者たちに復讐する時だ！
68c8c9cd8e1f660f9f0e50c0,140000000000000318,お嬢様には手を出すな,日本語吹き替え版,,0,0,ヤングアダルト,彼氏の身代わりとなり、少年院に収監されたシエラ。出所後、彼女を待っていたのは、自分が国内有数の大富豪一族の“失踪した令嬢”であるという衝撃の事実だった。復学した彼女を待っていたのは、元カレと元親友の裏切り。さらに元親友は、シエラの正体を隠れ蓑に学園の女王として君臨していた。偽りの女王の座を奪い、すべてを取り戻すための壮絶な復讐劇が、今、幕を開ける。
68c8c9e52ca71adaa90d321a,140000000000000328,家無し少女と大富豪,日本語吹き替え版,,0,0,甘いロマンス,"アデル・ムーアは一夜の過ちで妊娠してしまい、
子どもを産む決意をするが、父親に勘当され家を追い出される。
行き場を失ったアデルはホームレスとなり、厳しい境遇の中で必死に息子を育てていく。
ある日、アデルの息子ブラッド・ムーアは、大富豪ヘストン・デレオンと偶然出会う。
その出会いから、ヘストンはブラッドが自分の息子だと知る。
数々の誤解とすれ違いの末、アデルとヘストンは再び運命の糸に絡め取られていく"
66c2b1f7629adead4c0d1fc3,140000000000000089,億万長者の夫と愛なき結婚、別れが去った,日本語吹き替え版,,0,0,女性向けのドラマ|悪女ヒロイン|コンテンポラリー|離婚後の愛|フィール・グッド|タブー,ジョイスは夫ヘンリーが硬くならないため離婚したいが、ヘンリーはセックスレスの結婚生活を捨てようとしない。彼の両親は、事業と財産を彼に譲るか弟に譲るかを決める前に、跡継ぎを要求するため、彼の相続財産は危機に瀕している。ヘンリーはジョイスが愛ではなくお金のために結婚したと確信している。ジョイスは彼が間違っていることを証明しようと決心するが、そんな時、母親ががんと診断され、どうしてもお金が必要になる…
678a202609669df8c00d2713,140000000000000162,クビになった後、 敵社で逆襲を誓う,日本語吹き替え版,,0,0,男向けのドラマ|カムバックストーリー|コンテンポラリー|身分を隠せ|とぼける|ビジネス,エリック、シリコンバレーで最も名高い技術者が、 CEO の息子ウィリアムに解雇された後、元会社のライバル企業の魅力的な CEO、イブリンと手を組む。これにより、彼の元勤務先の会社は倒産に追い込まれ、ウィリアムが自分が間違った人物を解雇したことに気づいたときには、もう手遅れだった……
6823f978162b401cd40bcad1,140000000000000244,別れの賭け、5年後に,日本語吹き替え版,,0,0,女性向けのドラマ|二度目のチャンス|モダン|再会|三角関係|億万長者,「5年後、お互いに独身だったら結婚しよう」――別れ際にそう約束したレイラとジョシュア。5年後、世界的シェフとして成功したジョシュアが、突然レイラの職場に料理長として現れる。彼は約束を果たそうとするが、レイラは体調への不安から「婚約している」と嘘をついてしまう。偽りの言葉、忘れられない想い。再び惹かれ合う二人の心は、時を越えて繋がるのか――。
6891d57510c59713c307ea50,140000000000000296,クチュールの女王は黙らない,日本語吹き替え版,,0,0,悪女ヒロイン,ダニーは地味で目立たないデザイナーだったが、パリ ファッションウィークのショーで会社を救う大逆転を成し遂げ。しかし、努力嫌いだがスタイリッシュなインターンのブリンに手柄を横取りされ、更に社長の野心むき出しの娘の策略で解雇されてしまう。転機はライバル企業からのスカウト、世紀の大変身を遂げたダニーは、真の才能を爆発させ、クチュールの女王としての王座を奪還することを誓う！
68d204f8e247d35df0030a34,140000000000000330,間違えられた番：ルナの後悔,日本語吹き替え版,,0,0,家族ドラマ,アルファ・カスピアンの姉マリナがルナの戴冠式に駆けつける。だが、ルナのウィローは姉を愛人と勘違いする。嫉妬したウィローはマリナをいじめ、流産させてしまう。ブルックス兄姉は復讐を始める…
68d39741bad1adc73a03b6e5,140000000000000329,あなただけ知らない私たちの子,日本語吹き替え版,,0,0,甘いロマンス,5年前にふくよかなウェイトレスのスカーレットはブランドンの命を救い、熱い夜を共に過すものの、直後に姿を消した。今、彼女は痩せて別人のようになり戻ってきた。一方、彼は孤立気味なCEOでありながら、未だ自分がスカーレットの娘の父だと知らない。
66a0749ac9afd408a10ecabe,140000000000000011,禁断のアルファとの運命,日本語吹き替え版,,0,0,運命の恋人|ファンタジー|身分を隠せ|狼男|スイート|女性向けのドラマ|Autumn Noel|無邪気な乙女|Kasey Esser|John William DiCaro,セリーンはブラッドムーンの群れの中で孤児となり無視されて育ちました。彼女の唯一の夢は、18歳になって虐待者たちから逃げること。しかし、上の月の女神は彼女に別の計画を持っていて、すぐにセリーンは自分の配偶者がブラッド・ムーンのアルファ・ジャクソンであることに気づきます。まさに彼女が嫌いで逃げたいと思っている男です...それとも彼ですか？もう一人のアルファも自分の仲間だと主張したらどうなるでしょうか?
6698e7d61fcec9e028016cde,140000000000000045,夫の二重生活〜 億万長者の正体を暴く！〜,日本語吹き替え版,,0,0,結婚後の恋愛|身分を隠せ|守る夫|億万長者|コンテンポラリー|スイート|女性向けのドラマ|無邪気な乙女,セバスチャン・クラインはクライン家の私生児だ。噂によれば、彼は刑務所から出所したばかりの、何の役にも立たない人生の負け組だ。ナタリー・クインに会うまでは、誰も彼と結婚したくなかった。でも実は…ナタリーがビリオネアと結婚していたのだ！真実を知ったとき、彼女はどうなるのか？それよりも、そもそもなぜセバスチャン・クラインは正体を隠しているのか？
